date,edition,seq,status,chars,url
1919-12-28,ed-1,40,ok,19592,https://www.loc.gov/resource/sn83045462/1919-12-28/ed-1/?sp=40
1919-12-28,ed-1,41,ok,35477,https://www.loc.gov/resource/sn83045462/1919-12-28/ed-1/?sp=41
1919-12-28,ed-1,42,ok,2595,https://www.loc.gov/resource/sn83045462/1919-12-28/ed-1/?sp=42
1919-12-28,ed-1,43,ok,13482,https://www.loc.gov/resource/sn83045462/1919-12-28/ed-1/?sp=43
1919-12-28,ed-1,44,ok,11366,https://www.loc.gov/resource/sn83045462/1919-12-28/ed-1/?sp=44
1919-12-28,ed-1,45,ok,20812,https://www.loc.gov/resource/sn83045462/1919-12-28/ed-1/?sp=45
1919-12-28,ed-1,46,ok,19473,https://www.loc.gov/resource/sn83045462/1919-12-28/ed-1/?sp=46
1919-12-28,ed-1,47,ok,17109,https://www.loc.gov/resource/sn83045462/1919-12-28/ed-1/?sp=47
1919-12-28,ed-1,48,ok,60584,https://www.loc.gov/resource/sn83045462/1919-12-28/ed-1/?sp=48
1919-12-28,ed-1,49,ok,57659,https://www.loc.gov/resource/sn83045462/1919-12-28/ed-1/?sp=49
1919-12-28,ed-1,50,ok,65325,https://www.loc.gov/resource/sn83045462/1919-12-28/ed-1/?sp=50
1919-12-28,ed-1,51,ok,50293,https://www.loc.gov/resource/sn83045462/1919-12-28/ed-1/?sp=51
1919-12-28,ed-1,52,ok,43661,https://www.loc.gov/resource/sn83045462/1919-12-28/ed-1/?sp=52
1919-12-28,ed-1,53,ok,11895,https://www.loc.gov/resource/sn83045462/1919-12-28/ed-1/?sp=53
1919-12-28,ed-1,54,ok,17130,https://www.loc.gov/resource/sn83045462/1919-12-28/ed-1/?sp=54
1919-12-28,ed-1,55,ok,19093,https://www.loc.gov/resource/sn83045462/1919-12-28/ed-1/?sp=55
1919-12-28,ed-1,56,ok,13042,https://www.loc.gov/resource/sn83045462/1919-12-28/ed-1/?sp=56
1919-12-28,ed-1,57,ok,18354,https://www.loc.gov/resource/sn83045462/1919-12-28/ed-1/?sp=57
1919-12-28,ed-1,58,ok,22692,https://www.loc.gov/resource/sn83045462/1919-12-28/ed-1/?sp=58
1919-12-28,ed-1,59,ok,15424,https://www.loc.gov/resource/sn83045462/1919-12-28/ed-1/?sp=59
1919-12-28,ed-1,60,ok,13790,https://www.loc.gov/resource/sn83045462/1919-12-28/ed-1/?sp=60
1919-12-28,ed-1,61,ok,992,https://www.loc.gov/resource/sn83045462/1919-12-28/ed-1/?sp=61
1919-12-28,ed-1,62,ok,1319,https://www.loc.gov/resource/sn83045462/1919-12-28/ed-1/?sp=62
1919-12-28,ed-1,63,ok,1632,https://www.loc.gov/resource/sn83045462/1919-12-28/ed-1/?sp=63
1919-12-28,ed-1,64,ok,2014,https://www.loc.gov/resource/sn83045462/1919-12-28/ed-1/?sp=64
1919-12-28,ed-1,65,ok,582,https://www.loc.gov/resource/sn83045462/1919-12-28/ed-1/?sp=65
1919-12-28,ed-1,66,ok,1099,https://www.loc.gov/resource/sn83045462/1919-12-28/ed-1/?sp=66
1919-12-28,ed-1,67,ok,2901,https://www.loc.gov/resource/sn83045462/1919-12-28/ed-1/?sp=67
1919-12-28,ed-1,68,ok,4618,https://www.loc.gov/resource/sn83045462/1919-12-28/ed-1/?sp=68
1919-12-28,ed-1,69,ok,1256,https://www.loc.gov/resource/sn83045462/1919-12-28/ed-1/?sp=69
1919-12-28,ed-1,70,ok,928,https://www.loc.gov/resource/sn83045462/1919-12-28/ed-1/?sp=70
1919-12-28,ed-1,71,ok,2055,https://www.loc.gov/resource/sn83045462/1919-12-28/ed-1/?sp=71
1919-12-28,ed-1,72,ok,1503,https://www.loc.gov/resource/sn83045462/1919-12-28/ed-1/?sp=72
1919-12-29,ed-1,1,ok,43892,https://www.loc.gov/resource/sn83045462/1919-12-29/ed-1/?sp=1
1919-12-29,ed-1,2,ok,46241,https://www.loc.gov/resource/sn83045462/1919-12-29/ed-1/?sp=2
1919-12-29,ed-1,3,ok,24101,https://www.loc.gov/resource/sn83045462/1919-12-29/ed-1/?sp=3
1919-12-29,ed-1,4,ok,19747,https://www.loc.gov/resource/sn83045462/1919-12-29/ed-1/?sp=4
1919-12-29,ed-1,5,ok,21160,https://www.loc.gov/resource/sn83045462/1919-12-29/ed-1/?sp=5
1919-12-29,ed-1,6,miss(HTTPError),0,https://www.loc.gov/resource/sn83045462/1919-12-29/ed-1/?sp=6
1919-12-29,ed-1,7,ok,42435,https://www.loc.gov/resource/sn83045462/1919-12-29/ed-1/?sp=7
1919-12-29,ed-1,8,ok,30296,https://www.loc.gov/resource/sn83045462/1919-12-29/ed-1/?sp=8
1919-12-29,ed-1,9,ok,15541,https://www.loc.gov/resource/sn83045462/1919-12-29/ed-1/?sp=9
1919-12-29,ed-1,10,ok,22137,https://www.loc.gov/resource/sn83045462/1919-12-29/ed-1/?sp=10
1919-12-29,ed-1,11,ok,18498,https://www.loc.gov/resource/sn83045462/1919-12-29/ed-1/?sp=11
1919-12-29,ed-1,12,ok,16224,https://www.loc.gov/resource/sn83045462/1919-12-29/ed-1/?sp=12
1919-12-29,ed-1,13,ok,28746,https://www.loc.gov/resource/sn83045462/1919-12-29/ed-1/?sp=13
1919-12-29,ed-1,14,ok,32802,https://www.loc.gov/resource/sn83045462/1919-12-29/ed-1/?sp=14
1919-12-29,ed-1,15,ok,15072,https://www.loc.gov/resource/sn83045462/1919-12-29/ed-1/?sp=15
1919-12-29,ed-1,16,ok,28666,https://www.loc.gov/resource/sn83045462/1919-12-29/ed-1/?sp=16
1919-12-29,ed-1,17,ok,24797,https://www.loc.gov/resource/sn83045462/1919-12-29/ed-1/?sp=17
1919-12-29,ed-1,18,ok,22923,https://www.loc.gov/resource/sn83045462/1919-12-29/ed-1/?sp=18
1919-12-29,ed-1,19,ok,59271,https://www.loc.gov/resource/sn83045462/1919-12-29/ed-1/?sp=19
1919-12-29,ed-1,20,ok,59716,https://www.loc.gov/resource/sn83045462/1919-12-29/ed-1/?sp=20
1919-12-29,ed-1,21,ok,46144,https://www.loc.gov/resource/sn83045462/1919-12-29/ed-1/?sp=21
1919-12-29,ed-1,22,ok,23895,https://www.loc.gov/resource/sn83045462/1919-12-29/ed-1/?sp=22
1919-12-30,ed-1,1,ok,39913,https://www.loc.gov/resource/sn83045462/1919-12-30/ed-1/?sp=1
1919-12-30,ed-1,2,ok,45683,https://www.loc.gov/resource/sn83045462/1919-12-30/ed-1/?sp=2
1919-12-30,ed-1,3,ok,21363,https://www.loc.gov/resource/sn83045462/1919-12-30/ed-1/?sp=3
1919-12-30,ed-1,4,ok,17038,https://www.loc.gov/resource/sn83045462/1919-12-30/ed-1/?sp=4
1919-12-30,ed-1,5,ok,15630,https://www.loc.gov/resource/sn83045462/1919-12-30/ed-1/?sp=5
1919-12-30,ed-1,6,ok,26182,https://www.loc.gov/resource/sn83045462/1919-12-30/ed-1/?sp=6
1919-12-30,ed-1,7,ok,43539,https://www.loc.gov/resource/sn83045462/1919-12-30/ed-1/?sp=7
1919-12-30,ed-1,8,ok,13270,https://www.loc.gov/resource/sn83045462/1919-12-30/ed-1/?sp=8
1919-12-30,ed-1,9,ok,14172,https://www.loc.gov/resource/sn83045462/1919-12-30/ed-1/?sp=9
1919-12-30,ed-1,10,ok,17190,https://www.loc.gov/resource/sn83045462/1919-12-30/ed-1/?sp=10
1919-12-30,ed-1,11,ok,21353,https://www.loc.gov/resource/sn83045462/1919-12-30/ed-1/?sp=11
1919-12-30,ed-1,12,ok,11805,https://www.loc.gov/resource/sn83045462/1919-12-30/ed-1/?sp=12
1919-12-30,ed-1,13,ok,24146,https://www.loc.gov/resource/sn83045462/1919-12-30/ed-1/?sp=13
1919-12-30,ed-1,14,ok,18551,https://www.loc.gov/resource/sn83045462/1919-12-30/ed-1/?sp=14
1919-12-30,ed-1,15,ok,22000,https://www.loc.gov/resource/sn83045462/1919-12-30/ed-1/?sp=15
1919-12-30,ed-1,16,ok,32825,https://www.loc.gov/resource/sn83045462/1919-12-30/ed-1/?sp=16
1919-12-30,ed-1,17,ok,13885,https://www.loc.gov/resource/sn83045462/1919-12-30/ed-1/?sp=17
1919-12-30,ed-1,18,ok,38783,https://www.loc.gov/resource/sn83045462/1919-12-30/ed-1/?sp=18
1919-12-30,ed-1,19,ok,21072,https://www.loc.gov/resource/sn83045462/1919-12-30/ed-1/?sp=19
1919-12-30,ed-1,20,ok,35355,https://www.loc.gov/resource/sn83045462/1919-12-30/ed-1/?sp=20
1919-12-30,ed-1,21,ok,58741,https://www.loc.gov/resource/sn83045462/1919-12-30/ed-1/?sp=21
1919-12-30,ed-1,22,ok,60690,https://www.loc.gov/resource/sn83045462/1919-12-30/ed-1/?sp=22
1919-12-30,ed-1,23,ok,47545,https://www.loc.gov/resource/sn83045462/1919-12-30/ed-1/?sp=23
1919-12-30,ed-1,24,ok,28556,https://www.loc.gov/resource/sn83045462/1919-12-30/ed-1/?sp=24
1919-12-31,ed-1,1,ok,41043,https://www.loc.gov/resource/sn83045462/1919-12-31/ed-1/?sp=1
1919-12-31,ed-1,2,ok,47146,https://www.loc.gov/resource/sn83045462/1919-12-31/ed-1/?sp=2
1919-12-31,ed-1,3,ok,43522,https://www.loc.gov/resource/sn83045462/1919-12-31/ed-1/?sp=3
1919-12-31,ed-1,4,ok,25818,https://www.loc.gov/resource/sn83045462/1919-12-31/ed-1/?sp=4
1919-12-31,ed-1,5,ok,18925,https://www.loc.gov/resource/sn83045462/1919-12-31/ed-1/?sp=5
1919-12-31,ed-1,6,ok,18581,https://www.loc.gov/resource/sn83045462/1919-12-31/ed-1/?sp=6
1919-12-31,ed-1,7,ok,38251,https://www.loc.gov/resource/sn83045462/1919-12-31/ed-1/?sp=7
1919-12-31,ed-1,8,ok,23611,https://www.loc.gov/resource/sn83045462/1919-12-31/ed-1/?sp=8
1919-12-31,ed-1,9,ok,3550,https://www.loc.gov/resource/sn83045462/1919-12-31/ed-1/?sp=9
1919-12-31,ed-1,10,ok,52332,https://www.loc.gov/resource/sn83045462/1919-12-31/ed-1/?sp=10
1919-12-31,ed-1,11,ok,19852,https://www.loc.gov/resource/sn83045462/1919-12-31/ed-1/?sp=11
1919-12-31,ed-1,12,ok,46182,https://www.loc.gov/resource/sn83045462/1919-12-31/ed-1/?sp=12
1919-12-31,ed-1,13,ok,20478,https://www.loc.gov/resource/sn83045462/1919-12-31/ed-1/?sp=13
1919-12-31,ed-1,14,ok,40005,https://www.loc.gov/resource/sn83045462/1919-12-31/ed-1/?sp=14
1919-12-31,ed-1,15,ok,58228,https://www.loc.gov/resource/sn83045462/1919-12-31/ed-1/?sp=15
1919-12-31,ed-1,16,ok,63430,https://www.loc.gov/resource/sn83045462/1919-12-31/ed-1/?sp=16
1919-12-31,ed-1,17,ok,41682,https://www.loc.gov/resource/sn83045462/1919-12-31/ed-1/?sp=17
1919-12-31,ed-1,18,ok,35762,https://www.loc.gov/resource/sn83045462/1919-12-31/ed-1/?sp=18
1920-01-01,ed-1,1,ok,41350,https://www.loc.gov/resource/sn83045462/1920-01-01/ed-1/?sp=1
1920-01-01,ed-1,2,ok,41067,https://www.loc.gov/resource/sn83045462/1920-01-01/ed-1/?sp=2
1920-01-01,ed-1,3,ok,17888,https://www.loc.gov/resource/sn83045462/1920-01-01/ed-1/?sp=3
1920-01-01,ed-1,4,ok,13335,https://www.loc.gov/resource/sn83045462/1920-01-01/ed-1/?sp=4
1920-01-01,ed-1,5,ok,15517,https://www.loc.gov/resource/sn83045462/1920-01-01/ed-1/?sp=5
1920-01-01,ed-1,6,miss(HTTPError),0,https://www.loc.gov/resource/sn83045462/1920-01-01/ed-1/?sp=6
1920-01-01,ed-1,7,miss(HTTPError),0,https://www.loc.gov/resource/sn83045462/1920-01-01/ed-1/?sp=7
1920-01-01,ed-1,8,ok,15095,https://www.loc.gov/resource/sn83045462/1920-01-01/ed-1/?sp=8
1920-01-01,ed-1,9,ok,14441,https://www.loc.gov/resource/sn83045462/1920-01-01/ed-1/?sp=9
1920-01-01,ed-1,10,ok,28640,https://www.loc.gov/resource/sn83045462/1920-01-01/ed-1/?sp=10
1920-01-01,ed-1,11,ok,24287,https://www.loc.gov/resource/sn83045462/1920-01-01/ed-1/?sp=11
1920-01-01,ed-1,12,ok,13648,https://www.loc.gov/resource/sn83045462/1920-01-01/ed-1/?sp=12
1920-01-01,ed-1,13,ok,29860,https://www.loc.gov/resource/sn83045462/1920-01-01/ed-1/?sp=13
1920-01-01,ed-1,14,ok,33343,https://www.loc.gov/resource/sn83045462/1920-01-01/ed-1/?sp=14
1920-01-01,ed-1,15,ok,14857,https://www.loc.gov/resource/sn83045462/1920-01-01/ed-1/?sp=15
1920-01-01,ed-1,16,ok,18631,https://www.loc.gov/resource/sn83045462/1920-01-01/ed-1/?sp=16
1920-01-01,ed-1,17,ok,19502,https://www.loc.gov/resource/sn83045462/1920-01-01/ed-1/?sp=17
1920-01-01,ed-1,18,ok,33558,https://www.loc.gov/resource/sn83045462/1920-01-01/ed-1/?sp=18
1920-01-01,ed-1,19,ok,31714,https://www.loc.gov/resource/sn83045462/1920-01-01/ed-1/?sp=19
1920-01-01,ed-1,20,ok,23339,https://www.loc.gov/resource/sn83045462/1920-01-01/ed-1/?sp=20
1920-01-01,ed-1,21,ok,32598,https://www.loc.gov/resource/sn83045462/1920-01-01/ed-1/?sp=21
1920-01-01,ed-1,22,ok,28414,https://www.loc.gov/resource/sn83045462/1920-01-01/ed-1/?sp=22
1920-01-01,ed-1,23,ok,56406,https://www.loc.gov/resource/sn83045462/1920-01-01/ed-1/?sp=23
1920-01-01,ed-1,24,ok,61746,https://www.loc.gov/resource/sn83045462/1920-01-01/ed-1/?sp=24
1920-01-01,ed-1,25,ok,47802,https://www.loc.gov/resource/sn83045462/1920-01-01/ed-1/?sp=25
1920-01-01,ed-1,26,ok,19992,https://www.loc.gov/resource/sn83045462/1920-01-01/ed-1/?sp=26
1920-01-02,ed-1,1,ok,43339,https://www.loc.gov/resource/sn83045462/1920-01-02/ed-1/?sp=1
1920-01-02,ed-1,2,ok,43336,https://www.loc.gov/resource/sn83045462/1920-01-02/ed-1/?sp=2
1920-01-02,ed-1,3,ok,29556,https://www.loc.gov/resource/sn83045462/1920-01-02/ed-1/?sp=3
1920-01-02,ed-1,4,ok,18277,https://www.loc.gov/resource/sn83045462/1920-01-02/ed-1/?sp=4
1920-01-02,ed-1,5,ok,11145,https://www.loc.gov/resource/sn83045462/1920-01-02/ed-1/?sp=5
1920-01-02,ed-1,6,ok,17078,https://www.loc.gov/resource/sn83045462/1920-01-02/ed-1/?sp=6
1920-01-02,ed-1,7,ok,27526,https://www.loc.gov/resource/sn83045462/1920-01-02/ed-1/?sp=7
1920-01-02,ed-1,8,ok,17747,https://www.loc.gov/resource/sn83045462/1920-01-02/ed-1/?sp=8
1920-01-02,ed-1,9,ok,23235,https://www.loc.gov/resource/sn83045462/1920-01-02/ed-1/?sp=9
1920-01-02,ed-1,10,ok,17957,https://www.loc.gov/resource/sn83045462/1920-01-02/ed-1/?sp=10
1920-01-02,ed-1,11,ok,17406,https://www.loc.gov/resource/sn83045462/1920-01-02/ed-1/?sp=11
1920-01-02,ed-1,12,ok,19609,https://www.loc.gov/resource/sn83045462/1920-01-02/ed-1/?sp=12
1920-01-02,ed-1,13,ok,13717,https://www.loc.gov/resource/sn83045462/1920-01-02/ed-1/?sp=13
1920-01-02,ed-1,14,ok,15296,https://www.loc.gov/resource/sn83045462/1920-01-02/ed-1/?sp=14
1920-01-02,ed-1,15,ok,18126,https://www.loc.gov/resource/sn83045462/1920-01-02/ed-1/?sp=15
1920-01-02,ed-1,16,ok,20067,https://www.loc.gov/resource/sn83045462/1920-01-02/ed-1/?sp=16
1920-01-02,ed-1,17,ok,24415,https://www.loc.gov/resource/sn83045462/1920-01-02/ed-1/?sp=17
1920-01-02,ed-1,18,ok,15220,https://www.loc.gov/resource/sn83045462/1920-01-02/ed-1/?sp=18
1920-01-02,ed-1,19,ok,13455,https://www.loc.gov/resource/sn83045462/1920-01-02/ed-1/?sp=19
1920-01-02,ed-1,20,ok,21577,https://www.loc.gov/resource/sn83045462/1920-01-02/ed-1/?sp=20
1920-01-02,ed-1,21,ok,14964,https://www.loc.gov/resource/sn83045462/1920-01-02/ed-1/?sp=21
1920-01-02,ed-1,22,ok,20374,https://www.loc.gov/resource/sn83045462/1920-01-02/ed-1/?sp=22
1920-01-02,ed-1,23,ok,28005,https://www.loc.gov/resource/sn83045462/1920-01-02/ed-1/?sp=23
1920-01-02,ed-1,24,ok,21601,https://www.loc.gov/resource/sn83045462/1920-01-02/ed-1/?sp=24
1920-01-02,ed-1,25,ok,26227,https://www.loc.gov/resource/sn83045462/1920-01-02/ed-1/?sp=25
1920-01-02,ed-1,26,ok,34025,https://www.loc.gov/resource/sn83045462/1920-01-02/ed-1/?sp=26
1920-01-02,ed-1,27,miss(HTTPError),0,https://www.loc.gov/resource/sn83045462/1920-01-02/ed-1/?sp=27
1920-01-02,ed-1,28,ok,54867,https://www.loc.gov/resource/sn83045462/1920-01-02/ed-1/?sp=28
1920-01-02,ed-1,29,ok,42713,https://www.loc.gov/resource/sn83045462/1920-01-02/ed-1/?sp=29
1920-01-02,ed-1,30,ok,22644,https://www.loc.gov/resource/sn83045462/1920-01-02/ed-1/?sp=30
1920-01-03,ed-1,1,miss(HTTPError),0,https://www.loc.gov/resource/sn83045462/1920-01-03/ed-1/?sp=1
1920-01-03,ed-1,2,ok,44113,https://www.loc.gov/resource/sn83045462/1920-01-03/ed-1/?sp=2
1920-01-03,ed-1,3,ok,36006,https://www.loc.gov/resource/sn83045462/1920-01-03/ed-1/?sp=3
1920-01-03,ed-1,4,ok,29925,https://www.loc.gov/resource/sn83045462/1920-01-03/ed-1/?sp=4
1920-01-03,ed-1,5,ok,15109,https://www.loc.gov/resource/sn83045462/1920-01-03/ed-1/?sp=5
1920-01-03,ed-1,6,ok,22163,https://www.loc.gov/resource/sn83045462/1920-01-03/ed-1/?sp=6
1920-01-03,ed-1,7,ok,40329,https://www.loc.gov/resource/sn83045462/1920-01-03/ed-1/?sp=7
1920-01-03,ed-1,8,ok,35844,https://www.loc.gov/resource/sn83045462/1920-01-03/ed-1/?sp=8
1920-01-03,ed-1,9,ok,34051,https://www.loc.gov/resource/sn83045462/1920-01-03/ed-1/?sp=9
1920-01-03,ed-1,10,ok,54314,https://www.loc.gov/resource/sn83045462/1920-01-03/ed-1/?sp=10
1920-01-03,ed-1,11,ok,29013,https://www.loc.gov/resource/sn83045462/1920-01-03/ed-1/?sp=11
1920-01-03,ed-1,12,ok,21877,https://www.loc.gov/resource/sn83045462/1920-01-03/ed-1/?sp=12
1920-01-03,ed-1,13,ok,15563,https://www.loc.gov/resource/sn83045462/1920-01-03/ed-1/?sp=13
1920-01-03,ed-1,14,ok,39063,https://www.loc.gov/resource/sn83045462/1920-01-03/ed-1/?sp=14
1920-01-03,ed-1,15,ok,53565,https://www.loc.gov/resource/sn83045462/1920-01-03/ed-1/?sp=15
1920-01-03,ed-1,16,miss(HTTPError),0,https://www.loc.gov/resource/sn83045462/1920-01-03/ed-1/?sp=16
1920-01-03,ed-1,17,ok,48209,https://www.loc.gov/resource/sn83045462/1920-01-03/ed-1/?sp=17
1920-01-03,ed-1,18,ok,44559,https://www.loc.gov/resource/sn83045462/1920-01-03/ed-1/?sp=18
1920-01-03,ed-1,19,miss(HTTPError),0,https://www.loc.gov/resource/sn83045462/1920-01-03/ed-1/?sp=19
1920-01-03,ed-1,20,ok,51008,https://www.loc.gov/resource/sn83045462/1920-01-03/ed-1/?sp=20
1920-01-04,ed-1,1,ok,37195,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=1
1920-01-04,ed-1,2,ok,38267,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=2
1920-01-04,ed-1,3,ok,45809,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=3
1920-01-04,ed-1,4,ok,39859,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=4
1920-01-04,ed-1,5,ok,33012,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=5
1920-01-04,ed-1,6,ok,28636,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=6
1920-01-04,ed-1,7,ok,26164,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=7
1920-01-04,ed-1,8,ok,14970,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=8
1920-01-04,ed-1,9,ok,18910,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=9
1920-01-04,ed-1,10,ok,13324,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=10
1920-01-04,ed-1,11,ok,16842,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=11
1920-01-04,ed-1,12,ok,14945,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=12
1920-01-04,ed-1,13,ok,17818,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=13
1920-01-04,ed-1,14,ok,16243,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=14
1920-01-04,ed-1,15,ok,22027,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=15
1920-01-04,ed-1,16,ok,13793,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=16
1920-01-04,ed-1,17,ok,17638,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=17
1920-01-04,ed-1,18,ok,5356,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=18
1920-01-04,ed-1,19,ok,33086,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=19
1920-01-04,ed-1,20,ok,17873,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=20
1920-01-04,ed-1,21,ok,16223,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=21
1920-01-04,ed-1,22,ok,1726,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=22
1920-01-04,ed-1,23,ok,22831,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=23
1920-01-04,ed-1,24,ok,26417,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=24
1920-01-04,ed-1,25,ok,15480,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=25
1920-01-04,ed-1,26,ok,14243,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=26
1920-01-04,ed-1,27,ok,24589,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=27
1920-01-04,ed-1,28,ok,16815,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=28
1920-01-04,ed-1,29,ok,41411,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=29
1920-01-04,ed-1,30,ok,28974,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=30
1920-01-04,ed-1,31,ok,36867,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=31
1920-01-04,ed-1,32,ok,44804,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=32
1920-01-04,ed-1,33,ok,18189,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=33
1920-01-04,ed-1,34,ok,38797,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=34
1920-01-04,ed-1,35,ok,47252,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=35
1920-01-04,ed-1,36,miss(HTTPError),0,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=36
1920-01-04,ed-1,37,ok,17775,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=37
1920-01-04,ed-1,38,ok,24428,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=38
1920-01-04,ed-1,39,ok,17293,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=39
1920-01-04,ed-1,40,ok,11807,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=40
1920-01-04,ed-1,41,ok,13013,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=41
1920-01-04,ed-1,42,ok,15771,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=42
1920-01-04,ed-1,43,ok,16776,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=43
1920-01-04,ed-1,44,ok,31351,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=44
1920-01-04,ed-1,45,ok,8570,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=45
1920-01-04,ed-1,46,ok,16725,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=46
1920-01-04,ed-1,47,ok,12770,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=47
1920-01-04,ed-1,48,ok,10071,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=48
1920-01-04,ed-1,49,ok,16226,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=49
1920-01-04,ed-1,50,ok,24162,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=50
1920-01-04,ed-1,51,ok,27618,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=51
1920-01-04,ed-1,52,ok,14036,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=52
1920-01-04,ed-1,53,ok,15132,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=53
1920-01-04,ed-1,54,ok,59126,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=54
1920-01-04,ed-1,55,ok,59205,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=55
1920-01-04,ed-1,56,ok,66092,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=56
1920-01-04,ed-1,57,ok,50168,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=57
1920-01-04,ed-1,58,ok,39409,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=58
1920-01-04,ed-1,59,ok,32963,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=59
1920-01-04,ed-1,60,ok,13051,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=60
1920-01-04,ed-1,61,ok,20638,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=61
1920-01-04,ed-1,62,ok,19252,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=62
1920-01-04,ed-1,63,ok,15806,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=63
1920-01-04,ed-1,64,ok,15546,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=64
1920-01-04,ed-1,65,ok,22784,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=65
1920-01-04,ed-1,66,ok,14692,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=66
1920-01-04,ed-1,67,ok,13547,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=67
1920-01-04,ed-1,68,ok,1623,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=68
1920-01-04,ed-1,69,miss(HTTPError),0,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=69
1920-01-04,ed-1,70,ok,1088,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=70
1920-01-04,ed-1,71,ok,3322,https://www.loc.gov/resource/sn83045462/1920-01-04/ed-1/?sp=71
